"id","comitted_production_per_hour","hired_for_this","remarks","employee_id","skills_id","process_id","efficiency","smv"
"8010","130","yes",NULL,"997","16","96","76","0.35"
"8011","160","yes",NULL,"997","8","59","80","0.3"
"8012","150","yes",NULL,"997","16","61","75","0.3"
"8013","60","yes",NULL,"1819","8","41","80","0.8"
"8014","160","yes",NULL,"1819","8","37","80","0.3"
"8015","230","yes",NULL,"1685","8","55","95","0.25"
"8016","120","yes",NULL,"1685","8","640","80","0.4"
"8017","138","yes",NULL,"1276","8","92","80","0.35"
"8018","138","yes",NULL,"1276","8","7","80","0.35"
"8019","100","yes",NULL,"1276","9","87","83","0.5"
"8020","60","yes",NULL,"1384","8","41","80","0.8"
"8021","60","yes",NULL,"1384","8","643","80","0.8"
"8022","100","yes",NULL,"1384","8","42","83","0.5"
"8023","80","yes",NULL,"1371","8","653","67","0.5"
"8024","60","yes",NULL,"1371","8","41","80","0.8"
"8025","60","yes",NULL,"1371","8","643","80","0.8"
"8026","150","yes",NULL,"3120","8","27","75","0.3"
"8027","160","yes",NULL,"3120","8","46","80","0.3"
"8028","150","yes",NULL,"3120","8","7","75","0.3"
"8029","50","yes",NULL,"3130","8","655","83","0.01"
"8030","60","yes",NULL,"3130","11","62","80","0.8"
"8031","100","yes",NULL,"3130","8","16","83","0.5"
"8032","200","yes",NULL,"1799","15","49","83","0.25"
"8033","80","yes",NULL,"1799","15","79","80","0.6"
"8034","120","yes",NULL,"1799","15","94","80","0.4"
"8035","100","yes",NULL,"1535","8","646","100","0.6"
"8036","300","yes",NULL,"1535","254","101","75","0.15"
"8037","120","yes",NULL,"3937","8","27","80","0.4"
"8038","80","yes",NULL,"3937","12","42","67","0.5"
"8039","80","yes",NULL,"3937","12","32","67","0.5"
"8040","120","yes",NULL,"1544","8","55","60","0.3"
"8041","200","yes",NULL,"1544","8","31","67","0.2"
"8042","200","yes",NULL,"1544","8","699","67","0.2"
"8043","70","yes",NULL,"1590","15","79","70","0.6"
"8044","110","yes",NULL,"1590","15","645","73","0.4"
"8045","80","yes",NULL,"1590","15","443","67","0.5"
"8046","90","yes",NULL,"1575","8","16","75","0.5"
"8047","100","yes",NULL,"1575","8","67","67","0.4"
"8048","120","yes",NULL,"1575","8","55","60","0.3"
"8049","60","yes",NULL,"2568","8","97","60","0.6"
"8050","90","yes",NULL,"2568","8","33","75","0.5"
"8051","70","yes",NULL,"2568","8","26","70","0.6"
"8052","80","yes",NULL,"1591","12","80","67","0.5"
"8053","140","yes",NULL,"1591","8","58","70","0.3"
"8054","100","yes",NULL,"1591","8","640","67","0.4"
"8055","216","yes",NULL,"1719","26","450","72","0.2"
"8056","210","yes",NULL,"1719","19","695","70","0.18"
"8057","112","yes",NULL,"1944","13","688","75","0.4"
"8058","184","yes",NULL,"1944","14","58","77","0.25"
"8059","126","yes",NULL,"1944","14","49","74","0.35"
"8060","131","yes",NULL,"1894","8","452","72","0.33"
"8061","136","yes",NULL,"1894","8","41","75","0.33"
"8062","185","yes",NULL,"1894","11","14","74","0.24"
"8063","82","yes",NULL,"1864","9","26","69","0.5"
"8064","84","yes",NULL,"1864","8","80","70","0.5"
"8065","61","yes",NULL,"1864","8","33","72","0.7"
"8066","84","yes",NULL,"2532","8","427","70","0.5"
"8067","187","yes",NULL,"2532","11","14","78","0.25"
"8068","143","yes",NULL,"2532","8","452","79","0.33"
"8069","106","yes",NULL,"2532","12","67","71","0.4"
"8070","180","yes",NULL,"3129","14","58","75","0.25"
"8071","97","yes",NULL,"3129","14","94","73","0.45"
"8072","172","yes",NULL,"3129","16","59","72","0.25"
"8073","70","yes",NULL,"3129","14","640","70","0.6"
"8074","119","yes",NULL,"1529","8","18","70","0.35"
"8075","136","yes",NULL,"1529","8","452","68","0.3"
"8076","87","yes",NULL,"1529","8","432","66","0.45"
"8077","658","yes",NULL,"3499","31","457","64","0.3"
"8078","153","yes",NULL,"6461","8","55","76","0.3"
"8079","Garment crafting+Fitness ""Ironman""+Iron Man (the Marvel superhero)","yes",NULL,"12351",NULL,NULL,"69","0"
"8080","Garment crafting+Fitness ""Ironman""+Iron Man (the Marvel superhero) IRONMAN","yes",NULL,"8417",NULL,NULL,"68","0"
"8081","ZEPPER T/S+PKT SEAM JOIN+BTM T/S+PKT SEAM JOIN+FNT RISE T/S+ BK RISE","yes",NULL,"7391",NULL,NULL,"68","0"
"8082","Garment crafting+Fitness ""Ironman""+Iron Man (the Marvel superhero)","yes",NULL,"12257",NULL,NULL,"68","0"
"8083","90","yes",NULL,"6664","294","701","75","0.5"
"8084","BK PKT JOIN","yes",NULL,"11663",NULL,NULL,"100","0.6"
"8085","HIGH T/S","yes",NULL,"11663",NULL,NULL,"200","0.3"
"8086","FR PKT MOUTH T/S","yes",NULL,"11663",NULL,NULL,"150","0.4"
"8087","BONE T/S LOWER","yes",NULL,"11665",NULL,NULL,"120","0.5"
"8088","MOUTH CLOSE","yes",NULL,"11665",NULL,NULL,"109","0.55"
"8089","SIDE CORD STC","yes",NULL,"11665",NULL,NULL,"120","0.5"
"8090","D. FLY JOIN T/S","yes",NULL,"11666",NULL,NULL,"150","0.4"
"8091","FLAP 1/4","yes",NULL,"11666",NULL,NULL,"150","0.4"
"8092","SEAM JOIN","yes",NULL,"11666",NULL,NULL,"150","0.4"
"8093","LOOP BARTEK","yes",NULL,"11667",NULL,NULL,"120","0.5"
"8094","BODY BARTEK","yes",NULL,"11667",NULL,NULL,"133","0.45"
"8095","SNAP BUTTON","yes",NULL,"11667",NULL,NULL,"300","0.2"
"8096","WAIST BELT JOIN","yes",NULL,"12908",NULL,NULL,"86","0.7"
"8097","SIDE SEAM JOIN","yes",NULL,"12908",NULL,NULL,"109","0.55"
"8098","INSEAM JOIN","yes",NULL,"12908",NULL,NULL,"150","0.55"
"8099","SIDE SEAM JOIN","yes",NULL,"12909",NULL,NULL,"109","0.55"
"8100","INSEAM JOIN","yes",NULL,"12909",NULL,NULL,"109","0.55"
"8101","SLEVVE JOIN","yes",NULL,"12909",NULL,NULL,"125","0.48"
"8102","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"9370",NULL,NULL,"68","0"
"8103","BTM HEM","yes",NULL,"12968",NULL,NULL,"133","0.45"
"8104","BACK PKT JOIN","yes",NULL,"12968",NULL,NULL,"100","0.6"
"8105","BONE T/S LOWER","yes",NULL,"12968",NULL,NULL,"133","0.45"
"8106","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"9376",NULL,NULL,"70","0"
"8107","SIDE SEAM JOIN","yes",NULL,"13078",NULL,NULL,"109","0.55"
"8108","INSEM JOIN","yes",NULL,"13078",NULL,NULL,"109","0.55"
"8109","SLEVVE JOIN","yes",NULL,"13078",NULL,NULL,"125","0.48"
"8110","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"9388",NULL,NULL,"65","0"
"8111","BONE T/S LOWER","yes",NULL,"13896",NULL,NULL,"133","0.45"
"8112","BONE T/S UPPER","yes",NULL,"13896",NULL,NULL,"120","0.5"
"8113","BTH HEM","yes",NULL,"13896",NULL,NULL,"133","0.45"
"8114","S.FLY JOIN T/S","yes",NULL,"14126",NULL,NULL,"150","0.4"
"8115","D. FLY  JOIN","yes",NULL,"14126",NULL,NULL,"133","0.45"
"8116","ZIPPER","yes",NULL,"14126",NULL,NULL,"120","0.5"
"8117","SIDE JOIN","yes",NULL,"14124",NULL,NULL,"120","0.5"
"8118","INSEAM JOIN","yes",NULL,"14124",NULL,NULL,"133","0.45"
"8119","INSEAN T/S","yes",NULL,"14124",NULL,NULL,"120","0.5"
"8120","BELT JOIN","yes",NULL,"14146",NULL,NULL,"92","0.65"
"8121","BELT T/S","yes",NULL,"14146",NULL,NULL,"100","0.6"
"8122","ZIPPER JOIN","yes",NULL,"14146",NULL,NULL,"100","0.6"
"8123","ZEPPER T/S+PKT SEAM JOIN+BTM T/S+PKT SEAM JOIN+FNT RISE T/S+ BK RISE","yes",NULL,"7315",NULL,NULL,"66","0"
"8124","FLAP T/S","yes",NULL,"14147",NULL,NULL,"120","0.5"
"8125","BACK PKT JOIN","yes",NULL,"14147",NULL,NULL,"100","0.6"
"8126","ARMHOLE T/S","yes",NULL,"14147",NULL,NULL,"120","0.5"
"8127","BACK PKT JOIN","yes",NULL,"14435",NULL,NULL,"120","0.5"
"8128","BONE T/S","yes",NULL,"14435",NULL,NULL,"133","0.45"
"8129","SIDE T/S","yes",NULL,"14435",NULL,NULL,"120","0.5"
"8130","SIDE SEAM JOIN+SIDE SEAM T/S+ARM HOLE T/S+INSEAM JOIN+J STCH","yes",NULL,"7280",NULL,NULL,"70","0"
"8131","ZEPPER T/S+PKT SEAM JOIN+BTM T/S+PKT SEAM JOIN+FNT RISE T/S+ BK RISE","yes",NULL,"7250",NULL,NULL,"66","0"
"8132","BELT JOIN","yes",NULL,"14437",NULL,NULL,"92","0.65"
"8133","SHOULDER JOIN","yes",NULL,"14437",NULL,NULL,"120","0.5"
"8134","COLLER JOIN","yes",NULL,"14437",NULL,NULL,"200","0.3"
"8135","PKT JOIN","yes",NULL,"14440",NULL,NULL,"120","0.5"
"8136","MOUTH JOIN","yes",NULL,"14440",NULL,NULL,"100","0.6"
"8137","S.FLY JOIN T/S","yes",NULL,"14440",NULL,NULL,"150","0.4"
"8138","ZEPPER T/S+PKT SEAM JOIN+BTM T/S+PKT SEAM JOIN+FNT RISE T/S+ BK RISE","yes",NULL,"7691",NULL,NULL,"69","0"
"8139","BACK PKT JOIN","yes",NULL,"14441",NULL,NULL,"120","0.5"
"8140","BONE T/S","yes",NULL,"14441",NULL,NULL,"133","0.45"
"8141","MOUTH LOSE","yes",NULL,"14441",NULL,NULL,"100","0.6"
"8142","PKT JOIN","yes",NULL,"14442",NULL,NULL,"120","0.5"
"8143","BOX PLATE","yes",NULL,"14442",NULL,NULL,"150","0.4"
"8144","YOEK JOIN","yes",NULL,"14442",NULL,NULL,"171","0.35"
"8145","BACK PKT JOIN","yes",NULL,"14443",NULL,NULL,"120","0.5"
"8146","BONE T/S","yes",NULL,"14443",NULL,NULL,"133","0.45"
"8147","BELT JOIN","yes",NULL,"14443",NULL,NULL,"92","0.65"
"8148","BACK PKT JOIN","yes",NULL,"14446",NULL,NULL,"120","0.5"
"8149","BONE T/S","yes",NULL,"14446",NULL,NULL,"133","0.45"
"8150","BTH HEM LOWER","yes",NULL,"14446",NULL,NULL,"150","0.4"
"8151","SIDE SAM JOIN","yes",NULL,"14447",NULL,NULL,"120","0.5"
"8152","INSEAM JOIN","yes",NULL,"14447",NULL,NULL,"120","0.5"
"8153","BACK PKT JOIN","yes",NULL,"14447",NULL,NULL,"133","0.45"
"8154","SIDE SAM JOIN","yes",NULL,"14447",NULL,NULL,"120","0.5"
"8155","INSEAM JOIN","yes",NULL,"14447",NULL,NULL,"120","0.5"
"8156","BACK PKT JOIN","yes",NULL,"14447",NULL,NULL,"133","0.45"
"8157","BACK PKT JOIN","yes",NULL,"14449",NULL,NULL,"120","0.5"
"8158","INSEAM JOIN","yes",NULL,"14449",NULL,NULL,"133","0.45"
"8159","SLEEVE JOIN","yes",NULL,"14449",NULL,NULL,"125","0.48"
"8160","SIDE SAM JOIN","yes",NULL,"14472",NULL,NULL,"120","0.5"
"8161","INSEAM JOIN","yes",NULL,"14472",NULL,NULL,"133","0.45"
"8162","BACK PKT JOIN","yes",NULL,"14472",NULL,NULL,"150","0.4"
"8163","S.FLY JOIN T/S","yes",NULL,"14475",NULL,NULL,"150","0.4"
"8164","ZIPPER JOIN","yes",NULL,"14475",NULL,NULL,"120","0.5"
"8165","BELT T/S","yes",NULL,"14475",NULL,NULL,"92","0.65"
"8166","BACK PKT JOIN","yes",NULL,"14807",NULL,NULL,"120","0.5"
"8167","BONE T/S","yes",NULL,"14807",NULL,NULL,"133","0.45"
"8168","BACK PKT 1/4","yes",NULL,"14807",NULL,NULL,"120","0.5"
"8169","MOUTH LOSE","yes",NULL,"14830",NULL,NULL,"100","0.6"
"8170","BELT JOIN","yes",NULL,"14830",NULL,NULL,"92","0.45"
"8171","BONE JOIN","yes",NULL,"14830",NULL,NULL,"133","0.65"
"8172","FLAP T/S","yes",NULL,"14829",NULL,NULL,"120","0.5"
"8173","SIDE T/S","yes",NULL,"14829",NULL,NULL,"120","0.5"
"8174","S.FLY JOIN","yes",NULL,"14829",NULL,NULL,"150","0.4"
"8175","SIDE SEAM JOIN","yes",NULL,"14831",NULL,NULL,"120","0.5"
"8176","ARMHOLE JOIN","yes",NULL,"14831",NULL,NULL,"120","0.5"
"8177","SIDE T/S","yes",NULL,"14831",NULL,NULL,"120","0.5"
"8178","ZEPPER T/S+PKT SEAM JOIN+BTM T/S+PKT SEAM JOIN+FNT RISE T/S+ BK RISE","yes",NULL,"7872",NULL,NULL,"69","0"
"8179","SIDE SEAM JOIN","yes",NULL,"14828",NULL,NULL,"120","0.5"
"8180","INSEAM JOIN","yes",NULL,"14828",NULL,NULL,"133","0.45"
"8181","ARMHOLE T/S","yes",NULL,"14828",NULL,NULL,"133","0.5"
"8182","SIDE SEAM JOIN+SIDE SEAM T/S+ARM HOLE T/S+INSEAM JOIN+J STCH","yes",NULL,"7646",NULL,NULL,"71","0"
"8183","PKT ROLLING","yes",NULL,"11549",NULL,NULL,"150","0.4"
"8184","FRONT PKT MOUTH","yes",NULL,"11549",NULL,NULL,"133","0.45"
"8185","SIDE T/S","yes",NULL,"11549",NULL,NULL,"100","0.6"
"8186","SIDE SEAM JOIN+SIDE SEAM T/S+ARM HOLE T/S+INSEAM JOIN+J STCH","yes",NULL,"7927",NULL,NULL,"78","0"
"8187","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"10137",NULL,NULL,"65","0"
"8188","SIDE SEAM JOIN+SIDE SEAM T/S+ARM HOLE T/S+INSEAM JOIN+J STCH","yes",NULL,"7795",NULL,NULL,"78","0"
"8189","ZEPPER T/S+PKT SEAM JOIN+BTM T/S+PKT SEAM JOIN+FNT RISE T/S+ BK RISE","yes",NULL,"7355",NULL,NULL,"68","0"
"8190","ZEPPER T/S+PKT SEAM JOIN+BTM T/S+PKT SEAM JOIN+FNT RISE T/S+ BK RISE","yes",NULL,"7811",NULL,NULL,"69","0"
"8191","FLAP JOIN","yes",NULL,"11548",NULL,NULL,"133","0.45"
"8192","SHOUDER JOIN","yes",NULL,"11548",NULL,NULL,"133","0.45"
"8193","LOOP JOIN","yes",NULL,"11548",NULL,NULL,"120","0.5"
"8194","BK RISE RUN STC","yes",NULL,"11711",NULL,NULL,"150","0.4"
"8195","BACK TAKEN STC","yes",NULL,"11711",NULL,NULL,"132","0.45"
"8196","BACK YOKE JOIN","yes",NULL,"11711",NULL,NULL,"150","0.5"
"8197","ZEPPER T/S+PKT SEAM JOIN+BTM T/S+PKT SEAM JOIN+FNT RISE T/S+ BK RISE","yes",NULL,"7338",NULL,NULL,"68","0"
"8198","S.FLY JOIN","yes",NULL,"11694",NULL,NULL,"150","0.4"
"8199","SIDE SAM JOIN","yes",NULL,"11694",NULL,NULL,"150","0.4"
"8200","FLAP JOIN","yes",NULL,"11694",NULL,NULL,"150","0.4"
"8201","S.FLY JOIN","yes",NULL,"13495",NULL,NULL,"150","0.4"
"8202","FLAP T/S","yes",NULL,"13495",NULL,NULL,"120","0.5"
"8203","SEAM JOIN","yes",NULL,"13495",NULL,NULL,"150","0.4"
"8204","BONE JOIN","yes",NULL,"11640",NULL,NULL,"133","0.45"
"8205","WAIST BAND JOIN","yes",NULL,"11640",NULL,NULL,"100","0.6"
"8206","COLLER JOIN","yes",NULL,"11640",NULL,NULL,"133","0.45"
"8207","SHOULDER JOIN","yes",NULL,"11641",NULL,NULL,"120","0.5"
"8208","INSEAN T/S","yes",NULL,"11641",NULL,NULL,"100","0.6"
"8209","BK YOEK T/S","yes",NULL,"11641",NULL,NULL,"150","0.4"
"8210","LOOP JOIN","yes",NULL,"11642",NULL,NULL,"120","0.5"
"8211","LOOP CLOSE","yes",NULL,"11642",NULL,NULL,"133","0.45"
"8212","FLAP  T/S","yes",NULL,"11642",NULL,NULL,"150","0.4"
"8213","SIDE SAM JOIN","yes",NULL,"11727",NULL,NULL,"92","0.65"
"8214","INSEAM JOIN","yes",NULL,"11727",NULL,NULL,"109","0.55"
"8215","SLV JOIN","yes",NULL,"11727",NULL,NULL,"80","0.75"
"8216","BONE T/S","yes",NULL,"11726",NULL,NULL,"120","0.5"
"8217","BK PKT  1/4","yes",NULL,"11726",NULL,NULL,"120","0.5"
"8218","LOOP JOIN","yes",NULL,"11726",NULL,NULL,"120","0.5"
"8219","BK PKT 1/4","yes",NULL,"11643",NULL,NULL,"100","0.6"
"8220","PKT JOIN","yes",NULL,"11643",NULL,NULL,"100","0.6"
"8221","FACHING JOIN","yes",NULL,"11643",NULL,NULL,"150","0.4"
"8222","PKT JOIN","yes",NULL,"11644",NULL,NULL,"100","0.6"
"8223","MOUTH JOIN","yes",NULL,"11644",NULL,NULL,"188","0.32"
"8224","BELT JOIN","yes",NULL,"11644",NULL,NULL,"120","0.52"
"8225","SIDE SAM JOIN","yes",NULL,"11645",NULL,NULL,"120","0.5"
"8226","INSEAM JOIN","yes",NULL,"11645",NULL,NULL,"133","0.45"
"8227","PKT BAG OL","yes",NULL,"11645",NULL,NULL,"100","0.6"
"8228","350","yes",NULL,"19","294","702","88","0.15"
"8229","85","yes",NULL,"12823","294","708","71","0.5"
"8230","PKT JOIN","yes",NULL,"11646",NULL,NULL,"100","0.6"
"8231","FACHING JOIN","yes",NULL,"11646",NULL,NULL,"150","0.4"
"8232","FLAP JOIN","yes",NULL,"11646",NULL,NULL,"150","0.4"
"8233","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8288",NULL,NULL,"65","0"
"8234","90","yes",NULL,"13852","294","703","75","0.4"
"8235","110","yes",NULL,"15388","294","704","73","0.4"
"8236","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8287",NULL,NULL,"70","0"
"8237","250","yes",NULL,"16924","294","705","83","0.2"
"8238","FLAP JOIN","yes",NULL,"11647",NULL,NULL,"120","0.5"
"8239","FLAP T/S","yes",NULL,"11647",NULL,NULL,"120","0.5"
"8240","SIDE T/S","yes",NULL,"11647",NULL,NULL,"100","0.5"
"8241","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8284",NULL,NULL,"70","0"
"8242","80","yes",NULL,"16414","294","706","80","0.6"
"8243","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8299",NULL,NULL,"65","0"
"8244","ZEPPER T/S+PKT SEAM JOIN+BTM T/S+PKT SEAM JOIN+FNT RISE T/S+ BK RISE","yes",NULL,"7727",NULL,NULL,"69","0"
"8245","80","yes",NULL,"16415","294","707","80","0.6"
"8246","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8503",NULL,NULL,"65","0"
"8247","150","yes",NULL,"16427","294","708","75","0.3"
"8248","120","yes",NULL,"16428","294","709","80","0.4"
"8249","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8297",NULL,NULL,"68","0"
"8250","FLAP 1/16 T/S","yes",NULL,"11650",NULL,NULL,"150","0.4"
"8251","HIGH T/S","yes",NULL,"11650",NULL,NULL,"200","0.3"
"8252","FR PKT JOIN","yes",NULL,"11650",NULL,NULL,"158","0.38"
"8253","80","yes",NULL,"16430","294","708","67","0.5"
"8254","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8296",NULL,NULL,"65","0"
"8255","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8318",NULL,NULL,"68","0"
"8256","SEAM FACHING JOIN","yes",NULL,"11651",NULL,NULL,"171","0.35"
"8257","S FLY JOIN T/S","yes",NULL,"11651",NULL,NULL,"200","0.3"
"8258","PKT BAG 1/4","yes",NULL,"11651",NULL,NULL,"120","0.5"
"8259","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8309",NULL,NULL,"65","0"
"8260","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8312",NULL,NULL,"65","0"
"8261","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8311",NULL,NULL,"70","0"
"8262","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8393",NULL,NULL,"68","0"
"8263","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8326",NULL,NULL,"65","0"
"8264","POCKET JOIN","yes",NULL,"11732",NULL,NULL,"100","0.6"
"8265","LOOP JOIN","yes",NULL,"11732",NULL,NULL,"120","0.5"
"8266","LOOP TACK","yes",NULL,"11732",NULL,NULL,"109","0.55"
"8267","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8468",NULL,NULL,"68","0"
"8268","300","yes",NULL,"16436","294","710","75","11"
"8269","120","yes",NULL,"16952","294","704","80","0.4"
"8270","90","yes",NULL,"13382","294","712","75","0.5"
"8271","100","yes",NULL,"15944","294","713","67","4"
"8272","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8381",NULL,NULL,"64","0"
"8273","90","yes",NULL,"16469","294","710","68","0.45"
"8274","65","yes",NULL,"6751","294","712","65","0.6"
"8275","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8365",NULL,NULL,"63","0"
"8276","70","yes",NULL,"10591","294","712","64","55"
"8277","80","yes",NULL,"16233","294","708","80","0.6"
"8278","300","yes",NULL,"4222","294","705","75","0.15"
"8279","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8378",NULL,NULL,"65","0"
"8280","110","yes",NULL,"14481","294","720","83","-1.55"
"8281","110","yes",NULL,"16790","294","720","83","0.45"
"8282","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8394",NULL,NULL,"65","0"
"8283","100","yes",NULL,"13207","294","720","75","0.45"
"8284","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8406",NULL,NULL,"70","0"
"8285","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8568",NULL,NULL,"65","0"
"8286","80","yes",NULL,"10920","294","841","80","0.6"
"8287","VELCO ATTAC","yes",NULL,"11734",NULL,NULL,"133","0.45"
"8288","PKT JOIN","yes",NULL,"11734",NULL,NULL,"100","0.6"
"8289","BONE TOP STC","yes",NULL,"11734",NULL,NULL,"100","0.6"
"8290","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"9441",NULL,NULL,"70","0"
"8291","75","yes",NULL,"9655","294","708","75","0.6"
"8292","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"9445",NULL,NULL,"65","0"
"8293","55","yes",NULL,"16825","294","843","64","-2.3"
"8294","VELCO ATTAC","yes",NULL,"11735",NULL,NULL,"133","0.45"
"8295","PKT JOIN","yes",NULL,"11735",NULL,NULL,"100","0.6"
"8296","BONE TOP STC","yes",NULL,"11735",NULL,NULL,"100","0.6"
"8297","80","yes",NULL,"442","294","841","80","0.6"
"8298","BONE JOIN","yes",NULL,"11652",NULL,NULL,"171","0.35"
"8299","PKT JOIN","yes",NULL,"11652",NULL,NULL,"100","0.6"
"8300","BONE T/S","yes",NULL,"11652",NULL,NULL,"120","0.5"
"8301","60","yes",NULL,"15810","294","844","80","0.8"
"8302","70","yes",NULL,"15061","294","841","70","0.6"
"8303","65","yes",NULL,"10711","294","844","87","0.8"
"8304","70","yes",NULL,"490","294","708","70","0.6"
"8305","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"9448",NULL,NULL,"65","0"
"8306","BELT JOIN","yes",NULL,"11736",NULL,NULL,"92","0.65"
"8307","FLAP 1/4 T/S","yes",NULL,"11736",NULL,NULL,"150","0.4"
"8308","LOOP JOIN","yes",NULL,"11736",NULL,NULL,"133","0.45"
"8309","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"9458",NULL,NULL,"63","0"
"8310","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8436",NULL,NULL,"65","0"
"8311","SIDE SEAM JOIN","yes",NULL,"11654",NULL,NULL,"120","0.5"
"8312","INSEAM JOIN","yes",NULL,"11654",NULL,NULL,"133","0.45"
"8313","SLEEVE JOIN","yes",NULL,"11654",NULL,NULL,"150","0.4"
"8314","LAVEL JOIN","yes",NULL,"11739",NULL,NULL,"150","0.4"
"8315","FLAP MAKE","yes",NULL,"11739",NULL,NULL,"240","0.25"
"8316","BELT JOIN","yes",NULL,"11739",NULL,NULL,"120","0.5"
"8317","PKT JOIN","yes",NULL,"11655",NULL,NULL,"150","0.4"
"8318","SHOULDER JOIN","yes",NULL,"11655",NULL,NULL,"171","0.35"
"8319","YOEK JOIN","yes",NULL,"11655",NULL,NULL,"150","0.4"
"8320","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8439",NULL,NULL,"63","0"
"8321","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8412",NULL,NULL,"70","0"
"8322","INSEAM JOIN","yes",NULL,"11657",NULL,NULL,"133","0.45"
"8323","BK RAISE JOIN","yes",NULL,"11657",NULL,NULL,"200","0.3"
"8324","BK YOEK JOIN","yes",NULL,"11657",NULL,NULL,"171","0.35"
"8325","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"8449",NULL,NULL,"65","0"
"8326","ZEPPER T/S,PKT SEAM JOIN,BTM T/S,PKT SEAM JOIN,FNT RISE T/S, BK RISE","yes",NULL,"9465",NULL,NULL,"70","0"
"8327","ZEPPER T/S+PKT SEAM JOIN+BTM T/S+PKT SEAM JOIN+FNT RISE T/S+ BK RISE","yes",NULL,"7395",NULL,NULL,"69","0"
"8328","SLV JOIN","yes",NULL,"11744",NULL,NULL,"120","0.5"
"8329","FR RISE","yes",NULL,"11744",NULL,NULL,"200","0.3"
